id,event,start,stop,x1,x2,x3
0.0,0.0,0.0,0.1,0.2530083264982112,0.20827990339035052,-0.6457613016254766
0.0,0.0,0.1,0.15918367346938775,-0.9191113285016116,0.2627476354079773,0.3701394371614075
0.0,0.0,0.15918367346938775,0.21836734693877552,0.6831237262845876,-0.29571868999575573,-0.3847485617701816
0.0,0.0,0.21836734693877552,0.27755102040816326,-0.37056403637180785,0.018231191697408722,-0.03665065840046115
0.0,0.0,0.27755102040816326,0.336734693877551,0.5474366848312701,0.5997657139079925,0.32358608571160413
0.0,0.0,0.336734693877551,0.39591836734693875,-0.20810558371752572,0.34858633259383615,0.8564511418491277
0.0,0.0,0.39591836734693875,0.45510204081632655,0.11465889913887833,-0.3842145490396723,0.05667891062602893
0.0,0.0,0.45510204081632655,0.5142857142857142,0.808962348347864,0.18277502947433832,-0.18883800128337946
0.0,0.0,0.5142857142857142,0.573469387755102,0.7194883071135856,-0.5623175836916154,0.9655821305024439
0.0,0.0,0.573469387755102,0.6326530612244897,0.2600939368607902,-0.0508115093775044,-0.04363515954964203
0.0,0.0,0.6326530612244897,0.6918367346938775,-0.11415496351927695,-0.5782840407005382,0.292567304966634
0.0,0.0,0.6918367346938775,0.7510204081632652,-1.2706254552285898,0.0626527616543977,0.27993416392448855
0.0,0.0,0.7510204081632652,0.810204081632653,0.039779025359727584,-0.32728416847841857,-0.23373163835822441
0.0,0.0,0.810204081632653,0.8693877551020407,-0.008714196558387646,0.0920966849690035,-0.3269960770752096
0.0,0.0,0.8693877551020407,0.9285714285714285,-0.1831701476902226,-0.1551374000680413,0.608158436931518
0.0,0.0,0.9285714285714285,0.9877551020408162,-0.07101390675331226,0.22243131925188975,-0.7658503315185254
0.0,0.0,0.9877551020408162,1.046938775510204,1.2402231078281285,0.2999558229387496,0.011488886982795455
0.0,0.0,1.046938775510204,1.1061224489795918,-0.4450798827162815,0.042575943638182685,0.5529378021081056
0.0,0.0,1.1061224489795918,1.1653061224489796,0.14841670782560995,0.6652035909177024,0.29682640493876766
0.0,0.0,1.1653061224489796,1.2244897959183674,-0.07637687129946866,-0.4593988014078279,0.35426337080680625
0.0,0.0,1.2244897959183674,1.2836734693877552,0.503644487170734,-0.6435151881877658,-0.6200330819765669
0.0,1.0,1.2836734693877552,1.2953265320441512,0.3999631401495493,0.4412254454936837,0.21018731926025613
1.0,0.0,0.0,0.1,-0.45387882142691105,-0.014477546724065808,-0.1232757889638548
1.0,0.0,0.1,0.15918367346938775,0.5787889952717469,-0.2612100892348189,-1.1640656607723199
1.0,1.0,0.15918367346938775,0.19226204206892517,0.5167940177864645,-0.5408924216809956,0.7519735302585957
2.0,0.0,0.0,0.1,0.1624538895369713,0.5655478849327271,0.5965514948043438
2.0,0.0,0.1,0.15918367346938775,-1.158671542687132,0.4467541526518411,-0.45843040500035437
2.0,0.0,0.15918367346938775,0.21836734693877552,0.2901160601190965,0.7208631846015171,0.018180878425624224
2.0,0.0,0.21836734693877552,0.27755102040816326,0.39354970656489086,0.3473099560187427,-0.31210200518778075
2.0,0.0,0.27755102040816326,0.336734693877551,-0.23820707199856592,-0.21546639547438443,-0.4390677601585628
2.0,0.0,0.336734693877551,0.39591836734693875,0.13551956027387743,-0.04381410270703823,-0.8594625440836887
2.0,0.0,0.39591836734693875,0.45510204081632655,0.358743588046961,0.5068419206512739,0.9190569100374895
2.0,0.0,0.45510204081632655,0.5142857142857142,-0.04902010479602481,-0.0003985958333512075,1.0038033507450785
2.0,0.0,0.5142857142857142,0.573469387755102,0.1452383430790499,0.2152638300764293,0.024190321572478912
2.0,0.0,0.573469387755102,0.6326530612244897,0.1455527908903781,-0.49939602226411595,1.1514036007479997
2.0,0.0,0.6326530612244897,0.6918367346938775,0.11149563382412907,0.6394214915897617,0.15499733172832272
2.0,0.0,0.6918367346938775,0.7510204081632652,-1.2179801219256297,-0.10421766722675313,0.29466578053607556
2.0,0.0,0.7510204081632652,0.810204081632653,0.050303936220063884,-0.3323854066299093,0.47898920457578303
